variance,kurtosis,skewness,frequency,load,label
0.0597,4.5414,-0.0131,60,0,40
0.0621,5.1582,0.0573,60,0,40
0.0600,4.0368,0.0284,60,0,40
0.0623,4.7803,-0.1578,60,0,40
0.0619,4.8562,0.1483,60,0,40
0.0636,5.3080,0.0204,60,0,40
0.0598,4.7646,-0.1079,60,0,40
0.0617,5.5300,-0.1528,60,0,40
0.0655,5.3038,-0.1515,60,0,40
0.0614,4.6294,0.0013,60,0,40
0.0616,5.2957,-0.0434,60,0,40
0.0635,5.1060,-0.1746,60,0,40
0.0610,4.7892,-0.1536,60,0,40
0.0620,5.0258,-0.2187,60,0,40
0.0639,4.6354,-0.0221,60,0,40
0.0637,4.8202,-0.1305,60,0,40
0.0588,4.6228,0.0401,60,0,40
0.0606,5.6482,0.1598,60,0,40
0.0993,4.1392,-0.0972,60,50,41
0.1008,4.7659,-0.0497,60,50,41
0.0983,4.3335,0.0113,60,50,41
0.1001,4.5237,-0.0475,60,50,41
0.0978,4.3134,-0.0222,60,50,41
0.0978,4.0948,0.0175,60,50,41
0.1000,4.6342,0.0411,60,50,41
0.0996,4.6930,0.0063,60,50,41
0.0989,4.7479,-0.1244,60,50,41
0.0970,4.2963,-0.0442,60,50,41
0.1016,4.0767,0.0422,60,50,41
0.1056,4.1112,-0.0440,60,50,41
0.1015,4.2925,0.0237,60,50,41
0.1025,4.4664,-0.0092,60,50,41
0.1036,4.1847,0.0529,60,50,41
0.1029,4.3313,-0.0438,60,50,41
0.1002,4.5996,-0.0942,60,50,41
0.0996,4.3198,-0.1141,60,50,41
0.1012,4.2208,0.0838,60,50,41
0.1007,4.1723,0.0503,60,50,41
0.1012,4.6834,0.0685,60,50,41
0.1013,4.4229,0.0255,60,50,41
0.1009,4.1958,-0.0594,60,50,41
0.1026,4.2478,0.0247,60,50,41
0.1263,3.9253,-0.0075,60,100,42
0.1288,3.9627,-0.0287,60,100,42
0.1145,4.0183,0.0124,60,100,42
0.1119,4.0437,0.0116,60,100,42
0.1129,3.9849,-0.0217,60,100,42
0.1131,4.0212,-0.0103,60,100,42
0.1162,4.1075,0.0720,60,100,42
0.1161,3.9227,0.0042,60,100,42
0.1105,4.0916,-0.0211,60,100,42
0.1085,4.2552,0.0143,60,100,42
0.1071,4.3041,0.0603,60,100,42
0.1091,4.1919,0.0371,60,100,42
0.1141,3.9966,0.0132,60,100,42
0.1133,4.2030,0.0290,60,100,42
0.1155,4.4551,-0.0989,60,100,42
0.1140,4.0716,-0.1004,60,100,42
0.1245,3.8509,-0.0439,60,100,42
0.1214,3.9629,0.0101,60,100,42
0.1211,4.1098,-0.0612,60,100,42
0.1194,4.2880,-0.0588,60,100,42
0.1170,3.8723,0.0063,60,100,42
0.1184,4.1714,0.0032,60,100,42
0.1172,4.0782,0.0200,60,100,42
0.1146,4.3204,0.0147,60,100,42
