variance,kurtosis,skewness,frequency,load,label
0.0636,4.3431,0.0531,55,0,0
0.0612,4.3490,0.0251,55,0,0
0.0628,4.3800,-0.0146,55,0,0
0.0631,4.5016,-0.0394,55,0,0
0.0629,4.3857,0.0849,55,0,0
0.0615,4.6909,0.0685,55,0,0
0.0623,4.5061,0.0369,55,0,0
0.0617,4.1639,0.0524,55,0,0
0.0622,4.1454,0.0231,55,0,0
0.0621,4.4961,0.0655,55,0,0
0.0605,4.4837,0.0365,55,0,0
0.0631,4.2236,0.0445,55,0,0
0.0641,4.2380,0.0513,55,0,0
0.0604,4.5375,-0.0662,55,0,0
0.0602,4.4048,0.0807,55,0,0
0.0912,4.2153,0.0687,55,50,0
0.0912,4.3305,0.0468,55,50,0
0.0940,4.5750,0.0722,55,50,0
0.0918,4.5819,0.0394,55,50,0
0.0917,4.6518,0.2462,55,50,0
0.0974,4.7398,0.1871,55,50,0
0.0914,4.3320,0.0205,55,50,0
0.0921,4.2856,0.1214,55,50,0
0.0907,4.4664,-0.0361,55,50,0
0.0899,4.4805,0.0141,55,50,0
0.0932,4.7115,0.0857,55,50,0
0.0904,4.4913,0.0371,55,50,0
0.0954,4.5744,0.0058,55,50,0
0.0967,4.5966,0.0396,55,50,0
0.0898,4.6162,-0.2432,55,50,0
0.0909,4.6060,-0.1282,55,50,0
0.0922,4.7127,-0.0497,55,50,0
0.0897,4.4762,-0.1262,55,50,0
0.0950,4.5661,-0.0072,55,50,0
0.0921,4.4482,-0.0282,55,50,0
0.0940,4.2334,-0.1116,55,50,0
0.0941,4.4444,-0.0490,55,50,0
0.0876,4.3864,-0.2028,55,50,0
0.0905,4.4557,-0.0407,55,50,0
0.1132,4.1605,-0.0324,55,100,0
0.1142,4.0129,0.0041,55,100,0
0.1111,4.2137,0.0150,55,100,0
0.1089,4.0279,0.0075,55,100,0
0.1146,4.1278,-0.0490,55,100,0
0.1184,4.1176,0.0002,55,100,0
0.1155,4.1615,0.0686,55,100,0
0.1192,3.9866,0.0012,55,100,0
0.1153,4.1589,0.0348,55,100,0
0.1157,4.3529,0.0226,55,100,0
0.1150,3.9626,0.0041,55,100,0
0.1107,4.0557,-0.0139,55,100,0
0.1111,4.0902,0.0042,55,100,0
0.1114,4.2691,0.0206,55,100,0
0.1161,4.0024,0.0698,55,100,0
0.1146,4.1574,-0.0342,55,100,0
0.1170,4.1985,0.0186,55,100,0
0.1165,4.1755,0.0660,55,100,0
0.1174,4.2088,-0.0278,55,100,0
0.1174,4.2455,0.0016,55,100,0
0.1114,4.1035,-0.0719,55,100,0
0.1122,4.2005,-0.0201,55,100,0
0.1134,4.2372,0.0045,55,100,0
0.1112,4.2867,-0.0378,55,100,0
0.0495,5.3805,0.1516,60,0,0
0.0502,5.5442,0.1471,60,0,0
0.0451,5.2058,0.0016,60,0,0
0.0455,5.5223,-0.0699,60,0,0
0.0508,6.0416,-0.0120,60,0,0
0.0482,4.7602,0.0484,60,0,0
0.0458,4.9357,-0.0164,60,0,0
0.0469,5.4320,0.0280,60,0,0
0.0472,4.6736,-0.0189,60,0,0
0.0509,6.3584,0.3207,60,0,0
0.0461,5.0477,0.1721,60,0,0
0.0480,7.0224,-0.1454,60,0,0
0.0484,5.3736,-0.1598,60,0,0
0.0483,5.0676,0.0750,60,0,0
0.0480,5.5848,0.1404,60,0,0
0.0461,4.5092,0.1581,60,0,0
0.0470,5.6687,0.1833,60,0,0
0.0484,6.4533,0.0978,60,0,0
0.0481,4.6632,-0.0745,60,0,0
0.0498,4.9481,0.1012,60,0,0
0.0447,5.2756,0.1326,60,0,0
0.0447,4.9988,-0.2149,60,0,0
0.0478,4.6902,-0.0201,60,0,0
0.0495,5.2373,0.0949,60,0,0
0.0870,4.5752,0.0653,60,50,0
0.0872,4.7329,-0.0224,60,50,0
0.0863,4.6821,-0.0678,60,50,0
0.0876,4.9951,-0.1429,60,50,0
0.0913,5.0373,-0.0665,60,50,0
0.0879,4.9249,-0.0942,60,50,0
0.0878,4.5259,0.0933,60,50,0
0.0884,4.8390,0.0904,60,50,0
0.0855,4.6777,0.1457,60,50,0
0.0843,5.0256,0.0983,60,50,0
0.0882,4.9395,0.0139,60,50,0
0.0879,4.7786,0.0304,60,50,0
0.0887,4.9678,-0.0134,60,50,0
0.0882,4.5206,-0.0479,60,50,0
0.0873,4.9678,0.0266,60,50,0
0.0863,4.7371,-0.1119,60,50,0
0.0851,4.5046,0.1620,60,50,0
0.0850,4.6661,0.0740,60,50,0
0.0879,4.9332,-0.0413,60,50,0
0.0873,4.5250,-0.0430,60,50,0
0.0891,4.8427,0.0109,60,50,0
0.0895,4.6814,0.0072,60,50,0
0.0861,4.8813,0.1388,60,50,0
0.0843,4.7751,0.0522,60,50,0
0.1170,4.3916,-0.0293,60,100,0
0.1160,4.5993,0.0152,60,100,0
0.1115,4.2805,0.0715,60,100,0
0.1110,4.2533,0.0538,60,100,0
0.1120,4.1879,0.0059,60,100,0
0.1113,4.4953,-0.0479,60,100,0
0.1161,4.4914,0.0622,60,100,0
0.1156,4.3161,0.0715,60,100,0
0.1161,4.5741,-0.0120,60,100,0
0.1150,4.6534,0.0108,60,100,0
0.1151,4.1735,0.0564,60,100,0
0.1133,4.1278,0.0751,60,100,0
0.1128,4.3440,0.0493,60,100,0
0.1120,4.2709,-0.0666,60,100,0
0.1172,4.2199,0.0400,60,100,0
0.1173,4.3890,-0.0035,60,100,0
0.1192,4.5402,0.0836,60,100,0
0.1158,4.3184,-0.0446,60,100,0
0.1163,4.3477,0.0102,60,100,0
0.1169,4.5321,0.0471,60,100,0
0.1142,4.1295,-0.0586,60,100,0
0.1160,4.3604,-0.0994,60,100,0
0.1120,4.4274,0.0238,60,100,0
0.1133,4.7912,0.0596,60,100,0
0.0482,6.1496,0.0110,30,0,1
0.0475,6.4235,-0.1059,30,0,1
0.0482,6.4000,0.0483,30,0,1
0.0472,6.3097,0.0372,30,0,1
0.0491,7.2712,0.0234,30,0,1
0.0480,6.3863,0.0274,30,0,1
0.0498,7.6027,0.0860,30,0,1
0.0499,6.4964,0.0787,30,0,1
0.0506,6.6731,-0.1350,30,0,1
0.0530,7.0290,-0.1331,30,0,1
0.0502,6.3888,0.1227,30,0,1
0.0519,6.6538,0.0631,30,0,1
0.0529,5.9664,-0.0666,30,0,1
0.0549,6.0200,-0.0677,30,0,1
0.0528,6.6419,-0.2601,30,0,1
0.0522,6.9785,-0.3374,30,0,1
0.0506,7.1918,-0.0606,30,0,1
0.0516,7.2806,0.0343,30,0,1
0.0458,6.8948,0.1183,30,0,1
0.0454,7.2322,0.1756,30,0,1
0.0469,6.0464,0.0735,30,0,1
0.0455,6.3281,0.0364,30,0,1
0.0476,6.4047,0.0231,30,0,1
0.0463,6.4680,0.0173,30,0,1
0.0655,5.8327,-0.2854,30,50,1
0.0674,5.6857,-0.2186,30,50,1
0.0669,5.1710,0.2235,30,50,1
0.0702,5.7674,0.2318,30,50,1
0.0651,4.8363,-0.1506,30,50,1
0.0641,4.9762,-0.0854,30,50,1
0.0662,5.0131,0.0292,30,50,1
0.0671,5.3155,0.0787,30,50,1
0.0603,4.9615,-0.0203,30,50,1
0.0602,5.2008,-0.0647,30,50,1
0.0623,5.5044,0.0051,30,50,1
0.0633,5.6458,-0.0548,30,50,1
0.0611,6.0944,-0.0781,30,50,1
0.0614,5.7943,-0.1674,30,50,1
0.0691,5.9674,0.0094,30,50,1
0.0691,6.2050,-0.0555,30,50,1
0.0680,5.6523,-0.0389,30,50,1
0.0644,5.4009,-0.0535,30,50,1
0.0697,5.7773,0.0677,30,50,1
0.0658,5.2409,-0.0585,30,50,1
0.0644,5.3156,-0.0555,30,50,1
0.0650,5.2076,-0.0980,30,50,1
0.0623,5.5581,-0.0765,30,50,1
0.0623,5.3678,-0.0150,30,50,1
0.0771,5.1419,-0.1668,30,100,1
0.0771,5.1560,-0.2151,30,100,1
0.0770,4.9563,0.1013,30,100,1
0.0776,4.8660,0.0793,30,100,1
0.0776,4.9853,-0.1332,30,100,1
0.0762,4.7638,-0.1205,30,100,1
0.0805,5.0431,-0.1290,30,100,1
0.0790,5.2698,-0.1125,30,100,1
0.0734,5.2259,0.0078,30,100,1
0.0743,4.9676,0.1350,30,100,1
0.0766,5.1888,0.1184,30,100,1
0.0771,5.2481,0.1025,30,100,1
0.0735,4.5033,-0.0377,30,100,1
0.0747,4.8902,0.0191,30,100,1
0.0782,5.4985,0.2601,30,100,1
