variance,kurtosis,skewness,frequency,load,label
0.0900,5.0661,0.1205,45,0,178
0.0897,5.1051,0.0191,45,0,178
0.0903,5.3134,-0.1151,45,0,178
0.0904,5.2813,-0.1176,45,0,178
0.0886,5.2856,0.1269,45,0,178
0.0870,5.2297,0.1192,45,0,178
0.0853,5.1330,-0.1883,45,0,178
0.0878,5.1121,-0.1511,45,0,178
0.1033,5.4135,-0.0407,45,50,179
0.1045,5.4628,-0.0407,45,50,179
0.1025,5.2203,0.0106,45,50,179
0.1036,5.3206,0.0083,45,50,179
0.1056,5.3318,0.0020,45,50,179
0.1063,5.6721,-0.0451,45,50,179
0.1028,5.2273,-0.0195,45,50,179
0.1058,5.5744,-0.0479,45,50,179
0.1026,5.2647,0.0827,45,50,179
0.1043,5.5096,0.0079,45,50,179
0.1035,5.5125,0.0483,45,50,179
0.1055,5.5525,-0.0283,45,50,179
0.1051,5.1921,-0.0407,45,50,179
0.1056,5.2097,0.0586,45,50,179
0.1031,5.3229,0.0617,45,50,179
0.1037,5.1513,-0.0201,45,50,179
0.1024,5.7243,0.0038,45,50,179
0.1039,5.4779,-0.0455,45,50,179
0.1042,5.1983,0.0078,45,50,179
0.1043,5.2849,-0.0238,45,50,179
0.1007,5.3952,-0.0120,45,50,179
0.1011,5.4882,0.0788,45,50,179
0.1008,5.3529,-0.0091,45,50,179
0.1007,5.5397,0.0153,45,50,179
0.1134,5.7619,-0.0535,45,100,180
0.1148,5.9187,-0.0579,45,100,180
0.1119,5.8434,-0.0077,45,100,180
0.1144,5.6755,0.0137,45,100,180
0.1095,5.5407,-0.0081,45,100,180
0.1150,5.6646,0.1081,45,100,180
0.1069,5.6912,-0.1141,45,100,180
0.1103,5.6660,0.1390,45,100,180
0.1128,6.1927,-0.1776,45,100,180
0.1117,5.6947,-0.0018,45,100,180
0.1113,5.4383,-0.0664,45,100,180
0.1129,5.6966,-0.0466,45,100,180
0.1116,5.7551,0.0338,45,100,180
0.1064,5.1854,-0.0277,45,100,180
0.1102,5.7187,0.2331,45,100,180
0.1102,5.8248,0.0030,45,100,180
0.1120,5.7695,0.0357,45,100,180
0.1106,6.0281,-0.1548,45,100,180
0.1114,5.7348,0.0135,45,100,180
0.1136,5.6834,-0.1086,45,100,180
0.1107,5.4905,-0.0759,45,100,180
0.1124,5.5159,0.0009,45,100,180
0.1093,6.0570,0.0118,45,100,180
0.1110,5.9575,0.1687,45,100,180
0.0937,5.0440,0.0089,50,0,181
0.0950,4.8962,0.0352,50,0,181
0.0904,5.0689,0.0479,50,0,181
0.0887,4.8542,0.0625,50,0,181
0.0958,5.1194,-0.0974,50,0,181
0.0947,4.9447,0.0340,50,0,181
0.0922,5.3337,0.1730,50,0,181
0.0930,5.3646,0.0072,50,0,181
0.0913,4.8805,0.0225,50,0,181
0.0936,5.1761,-0.0603,50,0,181
0.0970,5.5021,-0.0916,50,0,181
0.0937,5.2903,-0.1479,50,0,181
0.0887,4.7931,0.0303,50,0,181
0.0900,5.4225,-0.0060,50,0,181
0.0941,4.6779,-0.0733,50,0,181
0.0939,4.7757,0.0227,50,0,181
0.0934,4.9618,0.0473,50,0,181
0.0897,4.7566,0.0913,50,0,181
0.0970,4.9153,-0.0776,50,0,181
0.0968,4.7436,-0.0682,50,0,181
0.0933,5.4390,-0.0089,50,0,181
0.0945,5.7932,0.0778,50,0,181
0.0910,4.9963,-0.0464,50,0,181
0.0910,4.9257,-0.0589,50,0,181
0.1173,5.8677,-0.0714,50,50,182
0.1162,5.5609,-0.1215,50,50,182
0.1164,5.1525,-0.0086,50,50,182
0.1160,4.9723,-0.0243,50,50,182
0.1200,5.1424,0.1357,50,50,182
0.1169,5.1301,0.1435,50,50,182
0.1128,5.0912,-0.0025,50,50,182
0.1134,5.1323,0.0683,50,50,182
0.1165,5.2797,-0.0634,50,50,182
0.1166,5.0923,-0.1194,50,50,182
0.1189,5.0746,-0.1274,50,50,182
0.1194,5.2229,-0.2462,50,50,182
0.1174,5.0956,-0.1286,50,50,182
0.1170,5.1658,-0.1379,50,50,182
0.1211,5.3548,-0.0690,50,50,182
0.1185,5.2652,-0.1054,50,50,182
0.1155,5.0279,0.0147,50,50,182
0.1158,5.0865,0.0527,50,50,182
0.1122,5.3307,0.1219,50,50,182
0.1153,5.3574,0.0789,50,50,182
0.1149,5.3242,-0.0234,50,50,182
0.1156,5.2241,-0.0318,50,50,182
0.1160,5.0451,-0.0618,50,50,182
0.1155,4.9383,-0.0833,50,50,182
0.1205,5.3060,-0.0961,50,100,183
0.1233,5.5867,-0.0458,50,100,183
0.1235,5.4988,-0.0868,50,100,183
0.1293,5.6008,-0.0891,50,100,183
0.1237,5.6586,0.1661,50,100,183
0.1239,5.4557,0.1045,50,100,183
0.1185,5.5207,-0.2246,50,100,183
0.1192,5.4935,-0.1959,50,100,183
0.1265,5.4679,0.0020,50,100,183
0.1275,5.5869,-0.0104,50,100,183
0.1201,5.7208,-0.0581,50,100,183
0.1184,5.3774,-0.1027,50,100,183
0.1230,5.8251,-0.1695,50,100,183
0.1264,5.7601,-0.1820,50,100,183
0.1246,5.4182,0.1540,50,100,183
0.1247,5.4020,0.1541,50,100,183
0.1200,5.6536,-0.1778,50,100,183
0.1201,5.6398,-0.2054,50,100,183
0.1286,5.5210,-0.1061,50,100,183
0.1289,5.5001,-0.0831,50,100,183
0.1218,5.6666,0.1213,50,100,183
0.1215,5.5705,0.0284,50,100,183
0.1262,5.4753,-0.1682,50,100,183
0.1252,5.4803,-0.1500,50,100,183
0.0939,4.8935,-0.0691,55,0,184
0.0970,4.8046,0.0653,55,0,184
0.0952,5.2565,0.0036,55,0,184
0.0962,5.2026,0.0845,55,0,184
0.0925,4.7715,0.1280,55,0,184
0.0946,4.9777,-0.0002,55,0,184
0.0940,5.1708,-0.0766,55,0,184
0.0913,4.9873,0.0201,55,0,184
0.0895,5.0979,-0.1494,55,0,184
0.0924,5.0455,-0.0939,55,0,184
0.0882,5.0283,-0.0056,55,0,184
0.0915,5.3304,-0.0656,55,0,184
0.0899,5.3551,0.0975,55,0,184
0.0894,5.2548,0.0042,55,0,184
0.0912,4.9754,-0.0257,55,0,184
0.0902,5.0811,-0.0826,55,0,184
0.0924,5.4583,0.0016,55,0,184
0.0912,4.8591,0.1019,55,0,184
0.0937,4.8906,0.0500,55,0,184
0.0951,5.3012,-0.0302,55,0,184
0.0915,4.9286,-0.0044,55,0,184
0.0863,4.8388,-0.0597,55,0,184
